Price,MPG,passenger_capacity,passenger_door,weight_lbs,passenger_volume_ft3,wheelbase_in,trach_width_front_in,height_in,fuel_tank_gal,sae_net_torque_rpm,sae_net_horsepower_rpm,Displacement,trans_type,airbag_frontal_driver,airbag_frontal_passenger,airbag_passenger_switch_onoff,airbag_side_body_front,airbag_side_body_rear,aibag_side_head_front,aibag_side_head_rear,brakes_abs,child_safety_doorlocks_rear,daytime_running_lights,traction_control,night_vision,rollover_protection_bars,fog_lamps,parking_aid,tire_pressure_motor,backup_camera,stability_control,Mileage,basic_years,corrosion_miles_km,corrosion_years,Drivetrain_Years,Curb_to,road_size,Make,front_wid,ratio,rim,Engine_Electric,Engine_Flat,Engine_I6,Engine_l3,Engine_l4,Engine_l5,Engine_l6,Engine_V6,Engine_V8,Engine_V10,Engine_V12,Engine_W8,Engine_W12,Drivetrain_4WD,Drivetrain_AWD,Drivetrain_FWD,Drivetrain_RWD,Category_Car,Category_Pickup,Category_SUV,Category_Van
21845,19,5,4,3688,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2011,235,65,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27195,20,5,4,3968,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2011,235,60,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23145,20,5,4,3725,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2011,235,65,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28045,20,5,4,4054,108,106,64,68,20,248,276,4,6,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2011,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30845,20,5,4,4120,108,106,64,68,20,248,276,4,6,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2011,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24695,21,5,4,3875,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,65,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25995,20,5,4,3902,108,106,64,68,20,248,276,4,6,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
28595,20,5,4,3968,108,106,64,68,20,248,276,4,6,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21695,19,5,4,3688,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,65,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26645,20,5,4,3968,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,60,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22995,20,5,4,3725,108,106,64,68,20,169,175,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,65,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27895,20,5,4,4054,108,106,64,68,20,248,276,4,6,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30295,20,5,4,4120,108,106,64,68,20,248,276,4,6,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,35,150000,2010,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24695,17,5,4,3969,108,106,64,68,20,183,185,3,4,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
21695,17,5,4,3727,108,106,64,68,20,183,185,3,5,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24895,17,5,4,3846,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
28845,17,5,4,3846,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22995,18,5,4,3793,108,106,64,68,20,183,185,3,4,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26595,17,5,4,4022,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30545,17,5,4,4022,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2009,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24495,17,5,4,3969,108,106,64,68,20,183,185,3,4,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
21495,17,5,4,3727,108,106,64,68,20,183,185,3,5,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24495,17,5,4,3846,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
28445,17,5,4,3846,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22795,18,5,4,3793,108,106,64,68,20,183,185,3,4,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23195,17,5,4,3903,108,106,64,68,20,183,185,3,5,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26195,17,5,4,4022,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30145,17,5,4,4022,108,106,64,68,20,226,242,3,5,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,36,150000,2008,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24145,19,5,4,4022,108,103,61,66,19,183,185,3,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21145,20,5,4,4022,108,103,61,66,19,183,185,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
20945,20,5,4,4022,108,103,61,66,19,183,185,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23845,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23645,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26145,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
25945,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22345,21,5,4,4022,108,103,61,66,19,183,185,3,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22145,21,5,4,4022,108,103,61,66,19,183,185,3,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23145,20,5,4,4022,108,103,61,66,19,183,185,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22945,20,5,4,4022,108,103,61,66,19,183,185,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25845,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25645,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
28145,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27945,19,5,4,4022,108,103,61,66,19,226,242,3,5,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,60,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
24345,19,5,4,4022,108,103,61,66,19,183,185,3,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,60000,5,150000,7,100000,10,34,150000,2007,235,65,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23195,18,5,4,3752,101,103,61,66,19,181,170,3,4,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,150000,7,100000,10,37,150000,2006,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
24395,17,5,4,3737,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,150000,7,100000,10,37,150000,2006,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22395,17,5,4,3737,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,150000,7,100000,10,37,150000,2006,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21695,19,5,4,3549,101,103,61,66,19,181,170,3,4,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,150000,7,100000,10,37,150000,2006,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
25895,17,5,4,3946,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,150000,7,100000,10,37,150000,2006,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23895,17,5,4,3946,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,150000,7,100000,10,37,150000,2006,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23249,18,5,4,3752,101,103,61,66,19,181,170,3,4,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2005,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
24599,17,5,4,3737,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2005,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22199,17,5,4,3737,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2005,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21649,19,5,4,3549,101,103,61,66,19,181,170,3,4,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2005,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26099,17,5,4,3946,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2005,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23699,17,5,4,3946,101,103,61,66,19,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2005,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18799,20,5,4,3574,101,103,61,66,17,147,138,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25499,17,5,4,3737,101,103,61,66,17,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23499,17,5,4,3737,101,103,61,66,17,219,200,4,5,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22499,18,5,4,3737,101,103,61,66,17,182,173,3,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17999,20,5,4,3494,101,103,61,66,17,147,138,2,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23999,16,5,4,3737,101,103,61,66,17,219,200,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21999,16,5,4,3549,101,103,61,66,17,219,200,4,5,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
20999,20,5,4,3549,101,103,61,66,17,182,173,3,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2004,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18349,20,5,4,3574,101,103,61,66,17,147,138,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24999,17,5,4,3752,101,103,61,66,17,219,195,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22999,17,5,4,3752,101,103,61,66,17,219,195,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
24119,18,5,4,3752,101,103,61,66,17,182,173,3,4,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21599,18,5,4,3752,101,103,61,66,17,182,173,3,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17549,20,5,4,3494,101,103,61,66,17,147,138,2,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23499,16,5,4,3549,101,103,61,66,17,219,195,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
21499,16,5,4,3549,101,103,61,66,17,219,195,4,5,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22619,20,5,4,3549,101,103,61,66,17,182,173,3,4,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
20099,20,5,4,3549,101,103,61,66,17,182,173,3,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2003,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17999,20,5,4,3574,101,103,61,66,17,156,149,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2002,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23299,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2002,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
21099,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2002,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17199,21,5,4,3494,101,103,61,66,17,156,149,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2002,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21799,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2002,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19599,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2002,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
17299,20,5,4,3574,101,103,61,66,17,156,149,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21999,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
20799,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19799,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16499,21,5,4,3494,101,103,61,66,17,156,149,2,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20499,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19299,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18299,19,5,4,3720,101,103,61,66,17,177,181,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,5,100000,5,100000,10,37,150000,2001,225,70,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
30300,21,5,4,3629,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24650,23,5,4,3338,102,105,63,65,16,150,161,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,60,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31550,22,5,4,3593,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27700,22,5,4,3470,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,245,45,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25600,22,5,4,3426,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23200,23,5,4,3309,102,105,63,65,16,150,161,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,60,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28900,22,5,4,3492,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26050,22,5,4,3485,102,105,63,65,16,150,161,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,60,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32950,21,5,4,3732,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29100,21,5,4,3607,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,245,45,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27000,21,5,4,3563,102,105,63,65,16,175,181,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,55,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24600,22,5,4,3455,102,105,63,65,16,150,161,2,6,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,60000,5,150000,7,100000,10,35,150000,2019,225,60,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
